messageId;userId;timestamp;message;tag;
98930886;98930886;2017-10-30 05:17:00;$INO 5.30 to 5.85 is my zone.  Yes, it is large but i like to buy in tranches.  Multiple supports in there.  GL2A, profits are coming;NULL;
98930885;98930885;2017-10-30 05:17:00;$ATOS if that 1.5 breaks im going all In ;Bullish;
98930884;98930884;2017-10-30 05:16:00;$NTDOY lots of great buzz on twitter over this game. I think they nailed it!! ;Bullish;
98930882;98930882;2017-10-30 05:16:00;$DRYS If we get the volume tomorrow, still think we test at least $5 ;Bullish;
98930879;98930879;2017-10-30 05:16:00;$NTDOY game that has 30 million+ copies in circulation- from what ive seen this could become a top game for a longtime;NULL;
98930875;98930875;2017-10-30 05:16:00;$AMD If/when SEC gets involved, this will be nuts. no way MM shorts get away with this!;NULL;
98930871;98930871;2017-10-30 05:16:00;$SPY Tax cuts by turkey day ;Bullish;
98930867;98930867;2017-10-30 05:16:00;$GBT 33.20 still dominant;NULL;
98930866;98930866;2017-10-30 05:16:00;$NTDOY wouldn't be surprised we hit $50 tonight;NULL;
98930865;98930865;2017-10-30 05:16:00;$AMD what happened here;NULL;
98930857;98930857;2017-10-30 05:16:00;$XXII lol I guess the bears offset the bulls sentiment;NULL;
98930844;98930844;2017-10-30 05:16:00;$GPOR $EQT $AR Great read - once in a lifetime opportunity to profit in energy names: investoralmanac.com/2017/09... ;Bullish;
98930843;98930843;2017-10-30 05:16:00;$TRXC ;Bullish;
98930832;98930832;2017-10-30 05:16:00;$RIOT range tomorrow...7.35$ to 8.10....;NULL;
98930830;98930830;2017-10-30 05:16:00;$CMG this is going much much lower in the coming 6-8 months before it ever recovers.;NULL;
98930828;98930828;2017-10-30 05:16:00;$TRP $ENLK $ENBL Fantastic read: once in a lifetime opportunity to profit in energy equities: investoralmanac.com/2017/09... ;Bullish;
98930826;98930826;2017-10-30 05:15:00;$SPI time will tell you ;Bearish;
98930823;98930823;2017-10-30 05:15:00;$TRXC this is a known flip FLOPPER that changes names on stocktwits then changed it back ;Bullish;
98930820;98930820;2017-10-30 05:15:00;$AAPL for the first time Apple has 5s 6s 7s 8 8 plus and X, they got a phone for everyone and the rumors are becoming benign, same old story ;Bullish;
98930814;98930814;2017-10-30 05:15:00;$AMD Markets toppy in here and on top of that this can go down whole week now so watch out 11s to 10s up coming days ;Bearish;
98930811;98930811;2017-10-30 05:15:00;$OTIC or $EVOK is my debate for tomorrow got about 15k left;NULL;
98930808;98930808;2017-10-30 05:15:00;$IBIO Be terrible if they F us with a RS, Iâ€™m still bullish on the chart, just takes a spark and support to kick off a possible massive run;NULL;
98930807;98930807;2017-10-30 05:15:00;$NTDOY wow i thot it was really well done for what it showed. Definitely several monetization opportunities.;NULL;
98930796;98930796;2017-10-30 05:15:00;$LTC.X the best way to make a profit in litecoin, buy now, dont sell and go to bed ;Bullish;
98930795;98930795;2017-10-30 05:15:00;$CYTR im confused to what happens if i vote yes or no, also i dont know the link;NULL;
98930789;98930789;2017-10-30 05:15:00;$NTDOY As a fellow AC player I think they executed this very nicely. A lot of depth compared to FE and SMR. i see $$$$$ and lots of it;NULL;
98930785;98930785;2017-10-30 05:15:00;$BTC.X So much for Bitcoin gold.;NULL;
98930783;98930783;2017-10-30 05:15:00;$HMNY TOMORROW BIG BOOM TO 10$$$$!!!1! ;Bullish;
98930778;98930778;2017-10-30 05:14:00;$AMD elonmud, sueing!, maybe we'll find you in the mix?;NULL;
98930775;98930775;2017-10-30 05:14:00;Tactile Systems Technology VP Bryan Rishe Sells $47,805.00 in $TCMD marketbeat.com/stocks/NASDA...;NULL;
98930773;98930773;2017-10-30 05:14:00;Illinois Tool Works Insider John Hartnett Sells $1,012,615.00 in $ITW marketbeat.com/stocks/NYSE/...;NULL;
98930771;98930771;2017-10-30 05:14:00;$SPY The democrats would have crashed the markets cnbc.com/2017/10/24/trump-r... ;Bullish;
98930770;98930770;2017-10-30 05:14:00;$GLYC $CALA when go up, probably will gap up with huge volume. I am holding through all these painful falls. Bright side is waiting.;NULL;
98930768;98930768;2017-10-30 05:14:00;$WYNN 174$ price target ;Bullish;
98930763;98930763;2017-10-30 05:14:00;$AMD I bought a spread calls at 17 and puts at 13 I'm hoping this hits 12 tomorrow so ican cash out and cover both;NULL;
98930753;98930753;2017-10-30 05:14:00;$ATOS float isn't to high either here this was a nice run in ah let's break that 1.5 and it's a wrap;NULL;
98930750;98930750;2017-10-30 05:14:00;$BIOA did the same thing when they were bnf from Canada, now they are going back and delisting...;NULL;
98930749;98930749;2017-10-30 05:14:00;$AMD they just pop a hand grenade pin; let see tomorrow bring?;NULL;
98930740;98930740;2017-10-30 05:14:00;$CNNX $NBLX $DM Great read: once in a lifetime opportunity to profit in energy equities - investoralmanac.com/2017/09... ;Bullish;
98930739;98930739;2017-10-30 05:14:00;$YM_F: 1 hour update on 10/21 presented to member looking more upside while above 22954 #elliottwave;NULL;
98930734;98930734;2017-10-30 05:14:00;$IMDZ @MoneyMakinManhattan i know you're adding at this deep discount. Notice all posting these days?? Smh ;Bullish;
98930731;98930731;2017-10-30 05:14:00;$AMD This is inline with my thinking:  marketwatch.com/story/amd-s...;NULL;
98930726;98930726;2017-10-30 05:13:00;$ATOS I was going to pull the trigger at 73 and I didnt! Stupid me! Got in tho 1.2 lookin for a nice 2$ spike in pm and could possible 3$ tm ;Bullish;
98930722;98930722;2017-10-30 05:13:00;$DRRX looking forward...technically it will go up the next days ;Bullish;
98930721;98930721;2017-10-30 05:13:00;$NFLX bulls nailed it today,bull flow since 11 am;NULL;
98930717;98930717;2017-10-30 05:13:00;$WATT 39 Institutions have raised their stake in Watt. postanalyst.com/2017/10/23/... ;Bullish;
98930716;98930716;2017-10-30 05:13:00;$SDRL did the news cause it to go up 7.41 % after hours? ;Bullish;
98930715;98930715;2017-10-30 05:13:00;$HMNY;NULL;
98930714;98930714;2017-10-30 05:13:00;$HESM $EQGP $RMP Great read: once in a lifetime opportunity to invest in energy equities - investoralmanac.com/2017/09... ;Bullish;
98930713;98930713;2017-10-30 05:13:00;LNG feedgas demand to Sabine Pass dips to 2.95 BCF for Wed, still near peak capacity. celsiusenergy.net/p/map2.html $UNG $UGAZ $DGAZ $LNG $NG_F;NULL;
98930712;98930712;2017-10-30 05:13:00;Upcoming Key Date for $PLSE Shareholders crweworld.com/article/news-...;NULL;
98930711;98930711;2017-10-30 05:13:00;$LODE We suck ;Bullish;
98930709;98930709;2017-10-30 05:13:00;$AMD fake news. They had the same sequential drop last year. Semi seasonality;NULL;
98930708;98930708;2017-10-30 05:13:00;$NAK Raise your Sell Limit to $100. So that Shorts Canâ€™t Borrow your shares AND prevents them from covering b/c if they do it be at $100;NULL;
98930701;98930701;2017-10-30 05:13:00;$AMD sueing the company for market actions is like sueing your Ex for breaking up with you ðŸ¤£;NULL;
98930700;98930700;2017-10-30 05:13:00;$AMD my email to IR - Please take the gloves off. You guys are getting b-slapped around and by the usual silence you would think you;NULL;
98930696;98930696;2017-10-30 05:13:00;$EQM $AM $TRGP Great read - once in a lifetime opportunity to profit in energy equities: investoralmanac.com/2017/09... ;Bullish;
98930694;98930694;2017-10-30 05:13:00;$AMD (Q3): $1.64 Bln vs. $1.31 Bln last year. -Revenue Change (Y-o-Y): 25.2% Going to sue Lisa Su! for misleading future probability.;NULL;
98930692;98930692;2017-10-30 05:13:00;$NE slingshot shorts at 18% the worm turns. second move to $5.5https://finviz.com/quote.ashx?t=NE;NULL;
98930691;98930691;2017-10-30 05:13:00;$LTC.X  amazing this was 10% higher when i woke up;NULL;
98930687;98930687;2017-10-30 05:13:00;$ATOS Congratz longs! i had no position here but Im excited for you remember to take the profit before the drop! Watch $PSDV it may be next ;Bullish;
98930683;98930683;2017-10-30 05:13:00;$GNC stared at the chart trying to decipher, then realized ER is this week.  going to be one volatile stock.  GL.;NULL;
98930682;98930682;2017-10-30 05:13:00;$KMI $ETE $SUN Great read- once in a lifetime opportunity to invest in energy equities: investoralmanac.com/2017/09... ;Bullish;
98930681;98930681;2017-10-30 05:12:00;$AET Hope you guys made money here! :);NULL;
98930678;98930678;2017-10-30 05:12:00;$HMNY expect short cover all day tomorrow â†—ï¸ ;Bullish;
98930673;98930673;2017-10-30 05:12:00;$WLL Makes Strategic Move crweworld.com/article/news-...;NULL;
98930670;98930670;2017-10-30 05:12:00;$XLM.X $BTC.X $ETH.X $DASH.X $LTC.X One of the keys to winning big in the crypto space is to be patient. Godspeed to the newcomers! ;Bullish;
98930667;98930667;2017-10-30 05:12:00;$TRXC $NDX $DJIA $SPX $NDX ðŸ’ªðŸ‘ðŸºðŸº;NULL;
98930664;98930664;2017-10-30 05:12:00;$VTC.X holding up well after the huge run up.;NULL;
98930662;98930662;2017-10-30 05:12:00;$WATT whoppie doooo... Unless it's charging at distance, it's no different than plugged in! ;Bullish;
98930660;98930660;2017-10-30 05:12:00;$TRXC In fact well help by posting memes and pictures in every post so you dont usually see their dissent.;NULL;
98930657;98930657;2017-10-30 05:12:00;$LTC.X I'm still a holder in the 60s. I'm running out of patience and about to cut my losses;NULL;
98930651;98930651;2017-10-30 05:12:00;$DWDP Holding not trading this. Itâ€™s got room to run with extra value in the specialty company splits in 1.5-2 yr. Go long! ðŸˆ ;Bullish;
98930639;98930639;2017-10-30 05:12:00;$TRXC trust only those pre-approves sites tho. Dont use google to research anybodys disscenting information.;NULL;
98930636;98930636;2017-10-30 05:12:00;$TNDM to Provide All t:slim X2 Insulin Pump Features Approved in 2018 to Users at No Cost crweworld.com/article/news-...;NULL;
98930632;98930632;2017-10-30 05:12:00;As it pertains to $PPHM, the short's 5 day return is around -5.93% as of 10-24 according to IEX shortpainbot.com?s=PPHM;NULL;
98930631;98930631;2017-10-30 05:12:00;$AMD have some oct 27th 14.5 calls they will be worth shit tomorrow anybody else got some ? What's the plan if you do ?;NULL;
98930630;98930630;2017-10-30 05:12:00;$TRXC  you're welcome!;NULL;
98930624;98930624;2017-10-30 05:12:00;$BONT More positive news to come. I definitely believe this one should stay above $1 sooner than later ;Bullish;
98930623;98930623;2017-10-30 05:12:00;$EFX adding to my long position tomorrow before the open. this is going to the ðŸŒ™ ;Bullish;
98930616;98930616;2017-10-30 05:11:00;$TSLA Liking the bear party here, looking for nice entries for cheap shares. I got time. Even some bulls looking to roll over. Buy Signal ;Bullish;
98930603;98930603;2017-10-30 05:11:00;$AKER that video recaps many of catalysts I mention below, they state they will unveil chiropractic partner on next er cc, BIG news coming;NULL;
98930600;98930600;2017-10-30 05:11:00;$TRXC thxs thomas;NULL;
98930596;98930596;2017-10-30 05:11:00;$NVDA why is this trending;NULL;
98930593;98930593;2017-10-30 05:11:00;$PSDV Keep your eyes on this one! ;Bullish;
98930588;98930588;2017-10-30 05:11:00;$BONT I will be so happy if we see a $2-$3. Lets hope for the best!! Very low float ;Bullish;
98930573;98930573;2017-10-30 05:10:00;$DIS Artificial Intelligence Trading can provide you 2.8% ROI monthly without the effort or risk. investing.mywealthgenerators.biz;NULL;
98930572;98930572;2017-10-30 05:10:00;$SDRL finance.yahoo.com/news/bond... ;Bullish;
98930570;98930570;2017-10-30 05:10:00;$FB looking forward to the er and subsequent buying op. Buy everytime for last two qs and made money.;NULL;
98930569;98930569;2017-10-30 05:10:00;$AMD $0.10 vs. $0.03 last year. -EPS Growth (Y-o-Y): 233.3% markets.businessinsider.com... Suing!;NULL;
98930564;98930564;2017-10-30 05:10:00;$DXTR 0.26 by 10 am ;Bullish;
98930559;98930559;2017-10-30 05:10:00;$SDRL this should rally today;NULL;
98930553;98930553;2017-10-30 05:10:00;$FLXN down nearly 23% on 160 shares. Still LT. Too much upside to let go on this one. ;Bullish;
98930551;98930551;2017-10-30 05:10:00;$HBI Time to Reward Shareholders crweworld.com/article/news-...;NULL;
98930549;98930549;2017-10-30 05:10:00;$SGYP not sure if I should buy 5 more shares  here or go for 100 nuggets at Burger King.;NULL;
98930548;98930548;2017-10-30 05:10:00;I see some ADMS to da moon folks came here at TSRO today!$ADMS $TSRO $PTCT $ALXN $DBVT All FDA play ðŸ’„Good Luck ðŸ˜’ ;Bearish;
98930545;98930545;2017-10-30 05:10:00;$CMG Agreed, many 18 -25 year olds now need cookies and milk and kittens and puppies to survive.;NULL;
98930544;98930544;2017-10-30 05:10:00;All clear or calm before the storm? youtube.com/watch?v=L1H-xjo...$SPY $QQQ $IWM $FAS $FAZ $GLD $GDX $USO $UNG $BTCUSD $GBTC $TLT $USDX $DXY;NULL;
98930536;98930536;2017-10-30 05:10:00;$GLW Artificial Intelligence Trading can provide you 2.8% ROI monthly with minimal risk and w/o effort. investing.mywealthgenerators.biz;NULL;
98930535;98930535;2017-10-30 05:10:00;$SQ 2.3% i call it come on babu give me 3% ;Bullish;
98930534;98930534;2017-10-30 05:10:00;$AMD cc: @bagholderquotes;NULL;
98930531;98930531;2017-10-30 05:10:00;$BABA Cainiao + $15B fulfillment investment = lower margins. How is it much different than JD and AMZN model now ?;NULL;
98930524;98930524;2017-10-30 05:09:00;$TVIX rumbling;NULL;
98930522;98930522;2017-10-30 05:09:00;$ENDP Heck, may be I will just squeeze my cc's , declare chapter 13 and buy 70k shares of this company. What the hell, may be i'll do it;NULL;
98930521;98930521;2017-10-30 05:09:00;$NAK how I'll be in less than a month ;Bullish;
98930520;98930520;2017-10-30 05:09:00;$EGO I'm going to say this one last time. Do not sell your Shares at these levels. We will recover but If you sell you turned Paperloss to;NULL;
98930515;98930515;2017-10-30 05:09:00;$DELT go to DELT website click on news. This is what you get.;NULL;
98930513;98930513;2017-10-30 05:09:00;$ANTM To Acquire Americaâ€™s 1st Choice crweworld.com/article/news-...;NULL;
98930506;98930506;2017-10-30 05:09:00;$MNKD --  I read this tweet and then I relax! ;Bullish;
98930505;98930505;2017-10-30 05:09:00;$DB these guys survived ?;NULL;
98930502;98930502;2017-10-30 05:09:00;$SPY Quaid.. start the re-actor!;NULL;
98930500;98930500;2017-10-30 05:09:00;$SGYP the witch needs to be countered. Algos give weight to CITIs target. It's gravity pull ALWAYS.;NULL;
98930499;98930499;2017-10-30 05:09:00;$NAK in at 2.15$ really hope this rebounds;NULL;
98930496;98930496;2017-10-30 05:09:00;$GEL $NS $EEP Great read- oil & gas macro: comparative inventory draws spell higher oil prices:  investoralmanac.com/2017/10... ;Bullish;
98930492;98930492;2017-10-30 05:09:00;$FENC shelf offering, does that mean we see this head down to $8â€™s? ;Bearish;
98930491;98930491;2017-10-30 05:09:00;$MNKD They have had an opportunity to be a monster now for nearly three years. This label change and a real solid push by reps will do it. ;Bullish;
98930483;98930483;2017-10-30 05:09:00;$TRXC investopedia.com if u not sure of yourself, barchart.com, chartmill.com, finviz.com ;Bullish;
98930482;98930482;2017-10-30 05:09:00;$BTC.X going to be another bulltrap if youâ€™re trading these short term timeframes. Itâ€™s like the 5th one in a row.;NULL;
98930480;98930480;2017-10-30 05:09:00;Adobe Systems Incorporated Director John Warnock Sells $1,184,560.00 in $ADBE marketbeat.com/stocks/NASDA...;NULL;
98930479;98930479;2017-10-30 05:09:00;$SFUN Daily looking better now; up on high volume. Volume swelled to around 6M today with 2M being average.;NULL;
98930475;98930475;2017-10-30 05:08:00;$NTNX Thursday will be a big day for cloud related earnings. Will be most important factor affecting this stock in near term IMHO. GL. ;Bullish;
98930471;98930471;2017-10-30 05:08:00;$SGYP if orbimed didn't sell in Q3 rest assured we'll be fine. I'd like to see big sell shop coverage FINALLY after 2 full Q's of reporting;NULL;
98930470;98930470;2017-10-30 05:08:00;$EPD $MMP $ETP Great read- Oil & Gas Macro: Inventory Draws Spell Higher Oil Prices - investoralmanac.com/2017/10... ;Bullish;
98930468;98930468;2017-10-30 05:08:00;$AMD markets.businessinsider.com... SUING LISA SU;NULL;
98930464;98930464;2017-10-30 05:08:00;$SPY lol ;Bearish;
98930459;98930459;2017-10-30 05:08:00;$AGEN My dad had shingles and it was miserable for months. He said the inside of his head itched constantly and there was nothing to be done ;Bullish;
98930456;98930456;2017-10-30 05:08:00;$TRXC I'm confident in what I invested in, if u gotta lie and cheat people scam them to sell shares u need to learn how to invest ;Bullish;
98930455;98930455;2017-10-30 05:08:00;$AAPL Artificial Intelligence Trading can provide retail traders with 2.8% ROI monthly with no effort/risk. investing.mywealthgenerators.biz;NULL;
98930450;98930450;2017-10-30 05:08:00;$TRXC Oh Gee, this product has never had a succesfull product, but Apple's first commerical success was iPhone, so this company can do it..;NULL;
98930447;98930447;2017-10-30 05:08:00;$TRXC www.acsccnews.org ;Bullish;
98930444;98930444;2017-10-30 05:08:00;$TMUS Doubles Down crweworld.com/article/news-...;NULL;
98930440;98930440;2017-10-30 05:08:00;$FB bounce is on the way? xthcapital.wordpress.com/20...;NULL;
98930435;98930435;2017-10-30 05:08:00;$AMDA hey hellios go back to cytr and take your aliases with you;NULL;
98930434;98930434;2017-10-30 05:08:00;$AA onward +;NULL;
98930433;98930433;2017-10-30 05:08:00;$AMD Nvidia will crash a lot more than amd. Profit by buying puts. 145 after earnings.;NULL;
98930431;98930431;2017-10-30 05:08:00;What do you think about Devon Energyâ€™s $DVN ROE of 23.2801%? It is better than its industry, but is it enough? simplywall.st/NYSE:DVN/devo...;NULL;
98930421;98930421;2017-10-30 05:08:00;$AMD new products yet Q4 guid lowered, if products r good Q4 guidance should reflect confidence but does not - why was guidance lowered?;NULL;
98930420;98930420;2017-10-30 05:08:00;$AAPL no innovation ;Bearish;
98930417;98930417;2017-10-30 05:07:00;$AMD perms bulls got the ole bloody queef in the face again this qtr, that 85PE and slowing growth just wasn't enough again to be realistic ;Bearish;
98930415;98930415;2017-10-30 05:07:00;$AMD earnings (Q3): $110 Mln. vs. $27 Mln. last year, markets.businessinsider.com... SUING!;NULL;
98930413;98930413;2017-10-30 05:07:00;$AMD Going to have my lawyers look into this! You can't post a 307% increase and have the stock nose dive. Somthing shady is going on. ;Bullish;
98930412;98930412;2017-10-30 05:07:00;$UPL China Mainland Natural Gas Consumption;NULL;
98930410;98930410;2017-10-30 05:07:00;$TRXC tired of these fake fake flippity flip ðŸ» bull don't know what they wanna be ;Bullish;
98930409;98930409;2017-10-30 05:07:00;$AGEN Whatever happens with this stock, please get this vaccine when available if you're in the age range and have had chicken pox.... ;Bullish;
98930401;98930401;2017-10-30 05:07:00;$AMD If this follows same pattern as last couple of reports, there is definitely more downside.;NULL;
98930400;98930400;2017-10-30 05:07:00;$DMPI I agree with you!! Letâ€™s see it fly tomorrow! Waiting for 2.50 faisam ya er;NULL;
98930399;98930399;2017-10-30 05:07:00;$AAPL  BULLISH HEIKEN ASHI FORMATION ON MIDWAVE;NULL;
98930398;98930398;2017-10-30 05:07:00;Oppenheimer Releases a Hold Rating on Capital One Financial $COF analystratings.com/articles...;NULL;
98930397;98930397;2017-10-30 05:07:00;$LTC.X catch the bottom which is now;NULL;
98930393;98930393;2017-10-30 05:07:00;$AMD all fellow traders with a high avg price. Please donâ€™t sell. Just know that this is a solid stock thatâ€™s heavily manipulated. ;Bullish;
98930392;98930392;2017-10-30 05:07:00;How to Tell the â€˜Size of the Forming Topâ€™ in US Stocks elliottwaveanalytics.com/20... #elliottwave $SPY;NULL;
98930390;98930390;2017-10-30 05:07:00;$KBH I'm still showing this 17% short. Industry, construction, it's all going the wrong way for shorts. Swimming against stream. Cover now. ;Bullish;
98930385;98930385;2017-10-30 05:07:00;$ADES Looking for buyers to come in above 11.90.  Earnings on Nov 6th.  The 8.59% divy looks nice.  Only 174 watchers has me real curious. ;Bullish;
98930377;98930377;2017-10-30 05:07:00;$T Artificial Intelligence Trading can provide you 2.8% ROI monthly with minimal risk and no effort. investing.mywealthgenerators.biz;NULL;
98930376;98930376;2017-10-30 05:07:00;$DXC Ready for next leg up to 95-96 after ER, synergies well on track. USPS spin is value. Will hit 100 PT by Q4 â€˜17 ER ðŸš‚ ;Bullish;
98930371;98930371;2017-10-30 05:07:00;$AMD i went into the ER with a sell order waiting to send for emergency exit plan. Rehearsed the procedure all day. Sold 75% 13.85.;NULL;
98930368;98930368;2017-10-30 05:07:00;$MNKD Are you saying that Deerfield is shorting the company they're invested in?;NULL;
98930367;98930367;2017-10-30 05:07:00;$BTC.X #Bitcoin support at EMA110 $5410 holding pretty good, let's see if it can hold up any longer, if not $5,200. ;Bearish;
98930361;98930361;2017-10-30 05:07:00;$BAC $S $GE $ABT $UPL $F $T $AAPL $NXPI $JCP $MCD $ILG $NCLH $AMD $UAL - 10/24 Highest volume strikes;NULL;
98930358;98930358;2017-10-30 05:07:00;Upcoming Key Date for $CTEK Shareholders crweworld.com/article/news-...;NULL;
98930354;98930354;2017-10-30 05:06:00;$SPY Dow Jones 25,500 End Of Year On Earnings Beats, Dow Jones 30,000 If Tax Cuts Go Through! $ES_F  #futures  #es_f ;Bullish;
98930353;98930353;2017-10-30 05:06:00;$CMG $MCD Stay woke ðŸ˜³ðŸ˜³ðŸ˜³ðŸ˜³;NULL;
98930348;98930348;2017-10-30 05:06:00;$S Iâ€™m waist deep!! Long and ;Bullish;
98930345;98930345;2017-10-30 05:06:00;$SHOP thats over 9% in 4 trading sessions;NULL;
98930324;98930324;2017-10-30 05:06:00;$AMD Artificial Intelligence Trading can provide you 2.8% ROI monthly with no effort and without risk. investing.mywealthgenerators.biz;NULL;
98930321;98930321;2017-10-30 05:06:00;$AMD 30.46,4876 shares shorted today. Everyone knew this was going to tank. I said it many times but bulls don't listen. ;Bearish;
98930320;98930320;2017-10-30 05:06:00;$BTC.X Another healthy rotation from weak hands to strong hands. ;Bullish;
98930315;98930315;2017-10-30 05:06:00;$AVEO so if you had 4million $ you would invest in Aveo . Just because? ;Bullish;
98930309;98930309;2017-10-30 05:06:00;$GE I smell a lawsuit coming. Two decades of zero returns and yet the executives are retiring with millions. ;Bearish;
98930303;98930303;2017-10-30 05:06:00;The shorts probably aren't jumping for joy today in $CBAY at least for 10-24 given the price action shortpainbot.com?s=CBAY;NULL;
98930302;98930302;2017-10-30 05:06:00;$TRXC since u gonna disrespect my new and said I told people to buy on margin and blatantly lie, your EXPOSED now ANN MICRO ;Bullish;
98930298;98930298;2017-10-30 05:05:00;$AMD Believe me when I say attorneys will be looking into this AH's markets.businessinsider.com...;NULL;
98930296;98930296;2017-10-30 05:05:00;Major credit card companies a good place for dividend investors - social.fool.com/blog/430101...$V $MA $AXP;NULL;
98930295;98930295;2017-10-30 05:05:00;$ILMN 's Numbers Revealed crweworld.com/article/news-...;NULL;
98930281;98930281;2017-10-30 05:05:00;$IMNP if it hits $2 tomorrow Iâ€™ll quit my job. Promise :));NULL;
98930280;98930280;2017-10-30 05:05:00;$SPY the ramp has started. Will be +4-5 before open;NULL;
98930277;98930277;2017-10-30 05:05:00;$LODE the complianing has now become hillarious to me. .13 fir a debt free company in todays world? Ya im gonna complain, lol. ;Bullish;
98930276;98930276;2017-10-30 05:05:00;$EGO how many divorces this stock has caused;NULL;
98930274;98930274;2017-10-30 05:05:00;$RSLS then open Monday at 25 dollars a share;NULL;
98930273;98930273;2017-10-30 05:05:00;$NAK Wonder if lazy Ron going to take another day off and i can grab some common in the .80s tomorrow;NULL;
98930268;98930268;2017-10-30 05:05:00;$SPY has Bill O'Reilly been shorting the market for 7yrs too? Why is he mad at GOD for his own stupidity? Getshorty! youtube.com/watch?v=tb27l5D...;NULL;
98930267;98930267;2017-10-30 05:05:00;$IMUC tomorrow this should see a nice gain! $$ ;Bullish;
98930266;98930266;2017-10-30 05:05:00;$IZEA 3.10 bounce on watch $MYO hmm waiting and $CVO ready to enter;NULL;
98930264;98930264;2017-10-30 05:05:00;$MU Artificial Intelligence Trading can provide you 2.8% ROI monthly with no effort and virtually no risk. investing.mywealthgenerators.biz;NULL;
98930263;98930263;2017-10-30 05:05:00;$ATOS and $BONT. I'll take $BONT. People are going to sell the news at around 10 a.m for $BONT ;Bullish;
98930257;98930257;2017-10-30 05:05:00;$BPMX $CHFS  did 1 for 30 jan 2017 as $SSH ran from 11 dollars to 60 cents in 3 months then changed name and ticker, did 1 20 other day too;NULL;
98930254;98930254;2017-10-30 05:05:00;$EGO egovictim please calm the Fck down man. You're getting annoying bro. Might have to block you soon here if you continue ðŸ˜•;NULL;
98930253;98930253;2017-10-30 05:05:00;$SPY Equities are undervalued and the earnings beats prove it  #economiccalendar ;Bullish;
98930243;98930243;2017-10-30 05:04:00;$NTNX Oh yeah! They're running for sure! ðŸƒðŸ¼ shortsqueeze.com/?symbol=NT... ;Bullish;
98930242;98930242;2017-10-30 05:04:00;$AMRS @itradeLV what are your other long term tickers ?? I bought BOTZ and ROBO . Both seem to do good .;NULL;
98930237;98930237;2017-10-30 05:04:00;Investing $MNKD comes down to whether you believe they can stay solvent long enough to develop earnings. If you do this could be a monster. ;Bullish;
98930235;98930235;2017-10-30 05:04:00;$RSLS I would love for them to announce insurance coverage for v-block at the fat conference ;Bullish;
98930232;98930232;2017-10-30 05:04:00;$BIOA If you do your DD, this is a long hold even if the price dips here and there. YUGE potential growth.;NULL;
98930231;98930231;2017-10-30 05:04:00;$TSLA going to take a big ol' fashioned POOP tomorrow!!! Can't wait!!!! ;Bearish;
98930230;98930230;2017-10-30 05:04:00;BB&T Corporation Insider Christopher Henson Sells $2,008,601.48 in $BBT marketbeat.com/stocks/NYSE/...;NULL;
98930228;98930228;2017-10-30 05:04:00;Jones Energy Major Shareholder Metalmark Capital Ii Llc Sells $179,400.00 in $JONE http://www.marketbeat.com/i/239049;NULL;
98930226;98930226;2017-10-30 05:04:00;$AMD Bought at $14.20. I just want you to know that I can sell and take a loss and NOT learn anything. Or I learn patience and ride it till ;Bullish;
98930221;98930221;2017-10-30 05:04:00;$DGLY do you get this yet. This will trade below .30. $STUDY;NULL;
98930219;98930219;2017-10-30 05:04:00;$AMD Advanced Micro Devices Inc. Announces 307% Increase In Q3 Earnings, & it's down? SEC ? markets.businessinsider.com...;NULL;
98930216;98930216;2017-10-30 05:04:00;Hot air or not...Blockchain buzz from Overstock.com CEO https://seekingalpha.com/news/3303639?source=ansh $OSTK, $GBTC, $COIN, $BIOP, $BITCF, $BTSC, $BTCS, $MGTI;NULL;
98930213;98930213;2017-10-30 05:04:00;$ATOS Mgmt has retained the same group running this that took $CLSN from .$1.00 to $7.33 just 2 weeks ago! Enjoy!;NULL;
98930212;98930212;2017-10-30 05:04:00;$TRXC ANN MICRO CONGRATULATIONS YOUR EXPOSES YOUR A FAKE BULL BEAR FLIP FLOPPER SEW SCREENSHOT ;Bullish;
98930205;98930205;2017-10-30 05:04:00;$JCP $KGC $GM $GE $SPH $RLJ $BAC $INTC $CHK $SAND - 10/24 Changes in Open Interest (OI);NULL;
98930203;98930203;2017-10-30 05:03:00;$TEUM now I understand why the spike up and down;NULL;
98930200;98930200;2017-10-30 05:03:00;$LTC.X with bitcoin at less than $5500 this will definitely will go under 50! ;Bearish;
98930198;98930198;2017-10-30 05:03:00;$MET Time to Reward Shareholders http://crweworld.com/article/news-provided-by-business-wire/162073/metlife-declares-fourth-quarter-2017-common-stock-dividend;NULL;
98930196;98930196;2017-10-30 05:03:00;$S how deep is everyone in sprint? I'm I'm at least $30k!! Been holding for well over 2 years so I am bullish All the way up!!! ;Bullish;
98930194;98930194;2017-10-30 05:03:00;$AMD stand by for down grades as soon as this thing starts to recover;NULL;
98930193;98930193;2017-10-30 05:03:00;$NLNK Artificial Intelligence Trading can provide you 2.8% ROI monthly with no effort and minimal risk. investing.mywealthgenerators.biz;NULL;
98930192;98930192;2017-10-30 05:03:00;$BPMX so beware the reverse split  SEE $CHFS;NULL;
98930189;98930189;2017-10-30 05:03:00;$EFX Someone shorted over 600,000 shares today. Short increase of 9%. Nov $100 puts open interest almost 12k. Someone is going short, bigly.;NULL;
98930186;98930186;2017-10-30 05:03:00;$AMD Theres no hope. Price drops on a beat. I am just speechless right now;NULL;
