keyword;sw
like its;-0.286363636364
am bullish;0.644646924829
news on;0.444191343964
short again;-0.945330296128
pips;-0.667425968109
boost;0.497716894977
trials;0.333333333333
come down;-0.625570776256
who bought;-0.305936073059
targets linktag;0.816933638444
turnaround;0.418764302059
down again;-0.58352402746
employees;-0.386727688787
ev;0.330275229358
gevo;-0.435779816514
seller;-0.229357798165
something is;0.351724137931
leader;0.324137931034
plans;0.296551724138
break down;-0.83908045977
progress;0.225806451613
for bulls;-0.497695852535
sink;-0.685185185185
sl;-0.532407407407
numbertag based;0.795823665893
new high;0.410672853828
bought cashtag;0.317865429234
i shorted;-0.920930232558
will cover;-0.423255813953
friday s;-0.33023255814
grab;0.249417249417
exciting;0.518691588785
lost numbertag;-0.584112149533
numbertag down;-0.542056074766
numbertag maintain;-0.46261682243
laughing;-0.210280373832
move higher;0.629976580796
to jump;0.231850117096
very bearish;-0.967213114754
negtag_worries;0.511737089202
up more;0.450704225352
cashtag interesting;0.295774647887
reverse position;-0.460093896714
climbing;0.567058823529
break $;0.28
swing trade;0.232941176471
to zero;-0.694117647059
is headed;-0.454117647059
problems;-0.407058823529
s on;-0.204705882353
android;0.438679245283
next support;-0.891509433962
lower lows;-0.830188679245
we got;0.300236406619
to pick;0.267139479905
still bearish;-0.957446808511
suckers;-0.749408983452
bleed;-0.739952718676
rejected;-0.65011820331
dark;-0.413711583924
r s;-0.333333333333
reminds;-0.276595744681
company that;-0.222748815166
this crap;-0.814726840855
sold all;-0.391923990499
advantage;0.252380952381
down tomorrow;-0.7
down trend;-0.62380952381
in now;0.608591885442
! good;0.355608591885
seeking alpha;0.255369928401
promising;0.492822966507
provide;0.253588516746
cashtag stocks;-0.258373205742
loaded up;0.458033573141
sucker;-0.539568345324
earth;-0.352517985612
me of;-0.232613908873
music;-0.232613908873
consolidating;0.596153846154
er is;0.326923076923
declining;-0.6875
nowhere;-0.360576923077
pal;-0.245192307692
be over;0.387951807229
cashtag congrats;0.387951807229
merger;0.248192771084
bull flag;0.753623188406
! $;0.294685990338
some puts;-0.898550724638
cashtag lower;-0.690821256039
currency;-0.405797101449
negtag_work;-0.207729468599
shorty;0.762711864407
cashtag check;0.322033898305
heart;0.302663438257
health;0.268765133172
my target;-0.215496368039
truck;0.45145631068
do we;0.26213592233
negtag_support;-0.820388349515
how low;-0.640776699029
yelp;-0.567961165049
longs are;-0.461165048544
be bullish;-0.31067961165
oil prices;-0.242718446602
reason to;-0.208737864078
green !;0.776155717762
shares traded;0.425790754258
extra;0.30900243309
or lower;-0.732360097324
! let;0.546341463415
on board;0.473170731707
make some;0.30243902439
leg down;-0.941463414634
at top;-0.385365853659
yes !;0.422982885086
list for;-0.369193154034
will run;0.539215686275
s get;0.46568627451
surge;0.446078431373
present;0.362745098039
sell signal;-0.926470588235
tanks;-0.573529411765
% q;0.965601965602
do this;0.351351351351
sell-off;-0.351351351351
algos;-0.223587223587
pharma;0.51724137931
announces;0.394088669951
into cashtag;0.305418719212
gold is;-0.374384236453
fill gap;-0.330049261084
when market;-0.256157635468
is ready;0.382716049383
negtag_brainer;0.382716049383
busy;0.279012345679
to pump;-0.575308641975
on chart;-0.204938271605
q q;0.950495049505
mill;0.237623762376
buy puts;-0.891089108911
all analyst;0.920595533499
some good;0.543424317618
sharing;0.503722084367
kim;0.488833746898
curious;0.255583126551
negtag_worth;-0.70223325062
slaughtered;-0.51364764268
numbertag weekly;-0.250620347395
bear market;-0.786069651741
why this;-0.238805970149
crashing;-0.780548628429
u guys;-0.356608478803
cashtag futures;-0.261845386534
bounce off;0.29
maintain short;-1.0
stock at;-0.29
protect;-0.24
negtag_longer;-0.215
barely;-0.348370927318
on dip;0.678391959799
and up;0.542713567839
shares !;0.447236180905
will move;0.442211055276
timber;-0.914572864322
calm;0.36523929471
russian;-0.264483627204
lower than;-0.229219143577
to current;0.868686868687
al;0.434343434343
got some;0.232323232323
worth $;-0.309644670051
gonna get;-0.269035532995
ino;0.750636132316
bear trap;0.272264631043
what we;0.267175572519
free fall;-0.928753180662
down with;-0.399491094148
been waiting;0.260204081633
dangerous;-0.479591836735
until then;-0.331632653061
and run;-0.265306122449
broke numbertag;-0.365728900256
cashtag support;-0.324808184143
on watch;0.471794871795
algo;-0.384615384615
dust;-0.287179487179
sight;-0.261538461538
even with;-0.210256410256
any news;0.439588688946
all good;0.376288659794
losers;-0.340206185567
towards numbertag;-0.20618556701
usertag would;0.245478036176
negtag_yet;-0.271317829457
q with;0.989637305699
set to;0.259067357513
fomc;-0.492227979275
harder;-0.264248704663
expire;-0.20725388601
on fire;0.387012987013
auto;0.309090909091
numbertag up;0.288311688312
go go;0.583333333333
great company;0.234375
reminds me;-0.244791666667
ownership up;0.994778067885
adding more;0.436031331593
deal with;0.305483028721
wild;0.279373368146
purchase linktag;0.994764397906
volume today;0.507853403141
next target;-0.287958115183
s today;-0.277486910995
is negtag_;-0.240837696335
got it;0.312335958005
bbm;0.249343832021
long setup;0.947368421053
back !;0.384210526316
we might;0.247368421053
looks overpriced;-0.984210526316
as usual;-0.252631578947
usertag nope;-0.215789473684
net purchase;1.0
liking;0.588390501319
just need;0.477572559367
agreement;0.419525065963
fails;-0.662269129288
short ?;-0.32981530343
hahahaha;-0.308707124011
numbertag sell;-0.266490765172
up but;-0.224274406332
ratings targets;1.0
leg up;0.708994708995
emojipos linktag;0.280423280423
overpriced rated;-0.984126984127
patterns;-0.296296296296
again at;-0.253968253968
averages of;1.0
on averages;1.0
accumulate;0.766578249337
coverage;0.485411140584
my portfolio;0.32625994695
markets are;-0.315649867374
rate numbertag;-0.214854111406
annual;0.367021276596
increase in;0.239361702128
nice move;0.749333333333
descending;-0.498666666667
extended;-0.381333333333
inevitable;-0.253333333333
i called;-0.219251336898
holding long;0.608579088472
week low;-0.603217158177
oops;-0.249329758713
cashtag trade;-0.215053763441
accumulating;0.692722371968
news coming;0.487870619946
you sell;0.261455525606
rallies;-0.471698113208
will end;-0.304582210243
radar;0.421621621622
sell on;-0.254054054054
bull market;-0.243243243243
position on;-0.210810810811
sell news;-0.49593495935
why did;-0.306233062331
is strong;0.413043478261
average down;0.389645776567
up now;0.318801089918
small position;0.226158038147
ret;-0.264305177112
lift;0.508196721311
expansion;0.338797814208
cashtag falling;-0.754098360656
spx;-0.590163934426
putin;-0.344262295082
hist;-0.251366120219
same here;0.484931506849
numbertag er;0.419178082192
big move;0.33698630137
good buy;0.265753424658
numbertag pips;-0.676712328767
makers;-0.227397260274
india;0.406593406593
losing money;-0.60989010989
what joke;-0.532967032967
out before;-0.401098901099
mess;-0.351648351648
interview;0.322314049587
caution;-0.625344352617
lose money;-0.515151515152
critical;-0.283746556474
listened;-0.267217630854
negtag_worried;0.60773480663
yhoo;0.513812154696
one !;0.309392265193
puts are;-0.812154696133
can negtag_hold;-0.469613259669
crisis;-0.364640883978
test of;-0.243093922652
program;0.313019390582
gooo;0.661111111111
turn around;0.461111111111
spring;0.283333333333
blind;-0.472222222222
too bad;-0.216666666667
cashtag blackberry;0.504178272981
long for;0.470752089136
rating -;0.454038997214
numbertag ah;0.298050139276
for months;-0.281337047354
buy dips;0.508379888268
will bounce;0.430167597765
alright;0.329608938547
numbertag mill;0.256983240223
i hear;0.234636871508
% up;0.22905027933
lawsuit;-0.284916201117
at chart;-0.279329608939
j;0.249299719888
cup and;0.567415730337
fingers;0.359550561798
day today;0.26404494382
down more;-0.544943820225
ecb;-0.26404494382
insider selling;-0.661971830986
selling off;-0.476056338028
is red;-0.414084507042
will pop;0.593220338983
and good;0.265536723164
this dip;0.478753541076
partners;0.42776203966
poised;0.354107648725
% short;0.348441926346
noticed;0.263456090652
cashtag ouch;-0.796033994334
cliff;-0.688385269122
eur;-0.56940509915
default;-0.518413597734
sprint;-0.28611898017
% win;-0.235127478754
treatment;0.471590909091
incredible;0.4375
is broken;-0.670454545455
big drop;-0.613636363636
shame;-0.471590909091
spreads;-0.221590909091
into er;0.270655270655
closely;0.242165242165
usertag right;0.236467236467
cashtag weak;-0.470085470085
fooled;-0.424501424501
negtag_real;-0.384615384615
choice;0.302857142857
lock in;-0.354285714286
waste;-0.354285714286
numbertag plus;0.484240687679
longs !;0.45558739255
economic;-0.369627507163
support numbertag;-0.34670487106
win rate;-0.260744985673
hist ret;-0.249283667622
in there;0.477011494253
any day;0.431034482759
conf;0.362068965517
swings;0.247126436782
put options;-0.867816091954
dead money;-0.775862068966
negtag_fight;-0.281609195402
as expected;-0.469740634006
i own;0.450867052023
girl;0.346820809249
usertag buy;0.28901734104
ios;0.260115606936
to bounce;0.242774566474
to tank;-0.809248554913
you so;-0.346820809249
money for;-0.21387283237
upwards;0.582608695652
and handle;0.571014492754
great !;0.559420289855
be fun;0.321739130435
best of;0.310144927536
is possible;0.246376811594
was right;-0.373913043478
on dips;0.790697674419
kandi;0.68023255814
volume !;0.523255813953
dreaming;-0.406976744186
linktag from;-0.313953488372
we hit;0.434402332362
john;0.236151603499
strong sell;-0.935860058309
inventory;-0.498542274052
balance sheet;-0.224489795918
are down;-0.212827988338
hope we;0.584795321637
investigation;-0.415204678363
equities;-0.333333333333
cashtag us;-0.321637426901
hate to;-0.286549707602
rig;-0.216374269006
buy rating;0.741935483871
er and;0.290322580645
usertag true;0.272727272727
topping;-0.865102639296
burning;-0.483870967742
long way;-0.313782991202
all out;-0.255131964809
are good;0.370588235294
plunge;-0.676470588235
bags;-0.623529411765
is falling;-0.447058823529
cashtag breakout;0.787610619469
up big;0.40412979351
today with;0.297935103245
am with;0.244837758112
more puts;-0.923303834808
cashtag bad;-0.53982300885
to save;-0.345132743363
blast;0.680473372781
bright;0.508875739645
cashtag hopefully;0.343195266272
with some;0.289940828402
need some;0.537091988131
short side;-0.744807121662
your profits;-0.673590504451
cashtag stay;-0.287833827893
shorts !;0.440476190476
winners;0.416666666667
! buy;0.404761904762
usertag like;0.255952380952
running out;-0.434523809524
is gone;-0.333333333333
now cashtag;-0.238095238095
would buy;-0.238095238095
! go;0.64776119403
science;0.391044776119
negtag_mind;0.307462686567
think so;0.283582089552
numbertag pts;-0.402985074627
stay long;0.730538922156
cheap shares;0.688622754491
jc;0.604790419162
more here;0.389221556886
cashtag little;0.239520958084
international;0.22754491018
! short;-0.670658682635
ret numbertag;-0.239520958084
to us;0.261261261261
will tank;-0.855855855856
pandora;-0.747747747748
lowered;-0.54954954955
tops;-0.381381381381
red today;-0.572289156627
fx;-0.397590361446
much for;-0.259036144578
avg hist;-0.234939759036
qnx;0.601208459215
s hope;0.583081570997
glass;0.311178247734
retailers;-0.425981873112
iran;-0.389728096677
see ya;-0.220543806647
bashers;0.830303030303
off !;0.527272727273
benefit;0.290909090909
xmas;0.272727272727
ouch !;-0.624242424242
cashtag sentiment;-0.442424242424
from linktag;-0.387878787879
fair value;-0.315151515152
purchased;0.306990881459
new hod;0.823170731707
i added;0.707317073171
cells;0.579268292683
taper;-0.548780487805
s low;-0.512195121951
down $;-0.5
support is;-0.5
lets get;0.467889908257
will pay;0.357798165138
usertag also;0.339449541284
and bought;0.308868501529
back from;0.266055045872
higher !;0.779141104294
expected to;0.233128834356
real time;-0.447852760736
opec;-0.349693251534
revisit;-0.319018404908
trick;-0.263803680982
just sold;-0.239263803681
it holds;0.286153846154
great short;-0.907692307692
slowing;-0.507692307692
borrow;-0.390769230769
numbertag gap;-0.36
hopes;-0.292307692308
gambling;-0.267692307692
big news;0.623456790123
fda approval;0.555555555556
news will;0.29012345679
year !;0.283950617284
got my;0.234567901235
pump dump;-0.858024691358
shorting cashtag;-0.62962962963
negtag_fall;-0.456790123457
pigs;-0.438271604938
over and;-0.259259259259
doubt it;-0.222222222222
takeover;0.393188854489
thoughts ?;0.300309597523
alot of;0.238390092879
toppy;-0.820433436533
failing;-0.814241486068
down at;-0.362229102167
rewarded;0.652173913043
positive news;0.60248447205
! $$$;0.596273291925
we just;0.391304347826
of shorts;0.347826086957
is green;0.248447204969
short is;-0.608695652174
cover at;-0.503105590062
negtag_one is;-0.39751552795
weekly numbertag;-0.341614906832
fuel cell;0.638629283489
just buy;0.420560747664
up after;0.389408099688
low $;-0.470404984424
numbertag results;0.51875
morning !;0.4
buy here;0.36875
your short;0.36875
usertag got;0.3625
i missed;0.3375
hope to;0.30625
on good;0.28125
bbear;-0.9375
go below;-0.6875
anytime soon;-0.2375
updates;0.479623824451
er ?;0.360501567398
strange;0.235109717868
oil price;-0.529780564263
crude oil;-0.41065830721
profits and;-0.360501567398
official;0.301886792453
bash;0.270440251572
break through;0.264150943396
hole;-0.283018867925
payment;0.394321766562
keep eye;0.318611987382
sell cashtag;-0.488958990536
take profit;-0.463722397476
file;-0.318611987382
pile;-0.255520504732
fantastic;0.512658227848
close !;0.392405063291
events;0.284810126582
short entry;-0.981012658228
short now;-0.70253164557
where we;0.238095238095
shorted numbertag;-0.879365079365
to raise;-0.288888888889
numbertag maybe;-0.257142857143
to double;0.375796178344
usertag to;0.267515923567
out while;-0.828025477707
been saying;-0.28025477707
give up;-0.254777070064
buy signal;0.661341853035
in with;0.329073482428
link linktag;0.329073482428
we close;0.226837060703
will negtag_see;-0.233226837061
will likely;-0.214057507987
to green;0.724358974359
fit;0.320512820513
cure;0.25641025641
bearish engulfing;-0.910256410256
badly;-0.50641025641
pair;-0.346153846154
s by;-0.301282051282
does negtag_make;-0.288461538462
cautious;-0.275641025641
technical analysis;-0.275641025641
happy with;0.504823151125
shorts have;0.479099678457
these prices;0.369774919614
am very;0.273311897106
bloody;-0.453376205788
legs;0.458064516129
for run;0.387096774194
for er;0.391585760518
predictions;0.294498381877
thoughts on;0.275080906149
death cross;-0.754045307443
irrational;-0.333333333333
chart of;-0.236245954693
for breakout;0.798701298701
aria;0.487012987013
glad to;0.350649350649
man !;0.318181818182
cashtag drop;-0.551948051948
useless;-0.402597402597
negtag_miss;0.550488599349
down she;-0.947882736156
short more;-0.738562091503
dumps;-0.718954248366
cashtag haha;-0.366013071895
targeting;-0.281045751634
player;0.291803278689
sheep;-0.475409836066
is joke;-0.449180327869
sold off;-0.331147540984
about time;0.25
negtag_new;-0.486842105263
negtag_done;-0.210526315789
interactive;0.755775577558
gl !;0.419141914191
uh oh;-0.617161716172
cashtag headed;-0.405940594059
pay for;-0.260726072607
just look;-0.214521452145
what he;0.284768211921
dividends;0.271523178808
failed to;-0.708609271523
